,openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,numOfTrades,takerBuyBaseAssetVolume,takerBuyQuoteAssetVolume,_
179,1674644400000,1547.14000000,1549.28000000,1543.81000000,1545.49000000,10875.48450000,1674647999999,16820335.33337200,15403,6400.09470000,9897305.65172000,0
180,1674648000000,1545.50000000,1562.71000000,1545.44000000,1560.14000000,27377.03820000,1674651599999,42577266.35765900,33050,16127.83490000,25081222.84883900,0
181,1674651600000,1560.13000000,1566.58000000,1553.50000000,1554.68000000,25274.98280000,1674655199999,39454371.04104100,31206,13041.72490000,20364036.38934600,0
182,1674655200000,1554.68000000,1555.70000000,1533.75000000,1536.48000000,40945.57450000,1674658799999,63275248.81768300,48401,18393.76470000,28420755.33609900,0
183,1674658800000,1536.48000000,1546.18000000,1525.00000000,1543.95000000,35670.27370000,1674662399999,54843689.82473700,44325,17924.99380000,27565092.15025000,0
184,1674662400000,1543.95000000,1552.66000000,1541.39000000,1548.97000000,20502.39590000,1674665999999,31737921.35594300,28263,11590.55050000,17942946.28315400,0
185,1674666000000,1548.96000000,1553.66000000,1545.14000000,1548.70000000,11854.37270000,1674669599999,18357971.20892200,19777,5900.58240000,9137335.69242400,0
186,1674669600000,1548.71000000,1556.00000000,1547.99000000,1555.54000000,13845.63140000,1674673199999,21491600.29451600,17867,7075.78810000,10984016.39078400,0
187,1674673200000,1555.54000000,1562.18000000,1554.10000000,1561.48000000,15106.02790000,1674676799999,23528306.68705100,19695,8719.36310000,13581323.81431900,0
188,1674676800000,1561.49000000,1583.60000000,1561.48000000,1580.69000000,35374.79820000,1674680399999,55771080.17797000,42604,18535.81650000,29218109.18604000,0
189,1674680400000,1580.69000000,1624.13000000,1571.29000000,1618.18000000,57333.14950000,1674683999999,91511142.66339400,79991,31433.21390000,50190993.35793000,0
190,1674684000000,1618.19000000,1641.00000000,1575.00000000,1585.95000000,75954.44370000,1674687599999,122406794.04303400,106767,40570.12830000,65483944.77324000,0
191,1674687600000,1585.95000000,1617.72000000,1580.54000000,1611.94000000,44330.43120000,1674691199999,71008498.96921200,48242,23427.27590000,37527557.22252600,0
192,1674691200000,1611.95000000,1632.84000000,1610.63000000,1628.97000000,32266.25690000,1674694799999,52223944.83643100,38367,15737.66980000,25478779.57337200,0
193,1674694800000,1628.97000000,1629.64000000,1615.08000000,1616.72000000,25586.56490000,1674698399999,41510544.47332200,31165,11702.47700000,18987268.00856200,0
194,1674698400000,1616.72000000,1622.40000000,1610.14000000,1613.89000000,18580.46120000,1674701999999,30029479.21411000,21318,9274.21800000,14988187.64559900,0
195,1674702000000,1613.88000000,1617.58000000,1613.30000000,1614.87000000,11112.51420000,1674705599999,17944913.43858100,16293,4273.59320000,6901786.11529600,0
196,1674705600000,1614.87000000,1618.74000000,1612.69000000,1616.14000000,12039.39490000,1674709199999,19457719.52836600,14651,5561.74630000,8990301.14197200,0
197,1674709200000,1616.14000000,1620.76000000,1615.00000000,1619.59000000,10242.54520000,1674712799999,16558521.18808500,12748,5265.59120000,8513285.93145300,0
198,1674712800000,1619.58000000,1621.90000000,1597.30000000,1613.23000000,43444.37060000,1674716399999,69900730.54233700,37684,19737.76360000,31750156.25295400,0
199,1674716400000,1613.24000000,1613.39000000,1604.00000000,1604.68000000,17912.19460000,1674719999999,28794441.73855600,19047,7534.80850000,12111150.72266300,0
200,1674720000000,1604.69000000,1609.70000000,1602.80000000,1608.01000000,16720.88580000,1674723599999,26853637.22059800,26933,6509.44010000,10458116.61733400,0
201,1674723600000,1608.00000000,1610.45000000,1600.53000000,1606.38000000,17005.95680000,1674727199999,27314385.47421700,20908,8124.89580000,13050413.87703400,0
202,1674727200000,1606.39000000,1608.07000000,1590.00000000,1602.59000000,21703.79170000,1674730799999,34746341.21520400,27562,9906.75900000,15858570.86175400,0
203,1674730800000,1602.59000000,1605.00000000,1599.17000000,1604.33000000,11293.01780000,1674734399999,18103454.48775700,17567,5830.64580000,9347654.42046600,0
204,1674734400000,1604.33000000,1617.24000000,1602.72000000,1616.05000000,24017.88940000,1674737999999,38702108.84767900,26153,13515.18710000,21777701.34837700,0
205,1674738000000,1616.04000000,1618.56000000,1592.89000000,1617.86000000,51175.50390000,1674741599999,82326253.30612000,50585,25937.31440000,41728969.72182800,0
206,1674741600000,1617.86000000,1621.06000000,1596.67000000,1605.42000000,49630.40260000,1674745199999,79981431.06556200,50270,23070.90720000,37174982.99778500,0
207,1674745200000,1605.42000000,1616.26000000,1584.12000000,1589.79000000,42565.41980000,1674748799999,68138298.82529300,51304,18556.27260000,29718955.27058800,0
208,1674748800000,1589.71000000,1595.49000000,1577.43000000,1594.14000000,37150.61000000,1674752399999,59011611.48342100,45732,18336.90320000,29132754.21090100,0
209,1674752400000,1594.15000000,1598.30000000,1590.73000000,1592.15000000,10568.51350000,1674755999999,16855557.28242500,20047,5008.63290000,7988894.84692400,0
210,1674756000000,1592.14000000,1607.27000000,1590.00000000,1600.94000000,17433.81280000,1674759599999,27888810.56165300,24783,9332.42330000,14930491.10335400,0
211,1674759600000,1600.95000000,1605.48000000,1596.35000000,1603.77000000,10379.83220000,1674763199999,16624117.08288100,18894,4949.45070000,7926730.34799300,0
212,1674763200000,1603.78000000,1611.26000000,1601.59000000,1608.88000000,15290.72670000,1674766799999,24570966.12212700,21333,8172.25750000,13133330.61870500,0
213,1674766800000,1608.89000000,1609.53000000,1594.38000000,1602.80000000,14187.88940000,1674770399999,22712952.34461100,26767,7081.11280000,11334976.18298200,0
